,Return,Return-7,Return+1,Return-30,target_multi,target_bin,Month,DayOfW,Return_eth,Return_bnb,Return_ada,Return_lite,Trend_Bitcoins,R_eth,R_bnb,R_ada,R_lite,Date,avg-block-size,cost-per-transaction,hash-rate,miners-revenue,mvrv,my-wallet-n-users,n-transactions-per-block,nvt,transaction-fees-usd
1490,1.5064,1.4776,-6.7085,-21.9116,-1.0,0.0,12,6,1.2153,1.1846,-0.3652,0.8096,10.0,0.7701681618344095,0.7016546798944785,0.932926127043729,0.9698853886057274,2021-12-12,1.1973467872340426,156.97317700039733,169588347.7797351,43671664.54645754,2.031301653298325,79835017.0,1973.127659574468,8.1570994559775,630558.8728047144
1491,-6.7391,-7.6017,-0.2671,-27.5045,0.0,0.0,12,0,-8.5131,-8.7829,-9.0917,-9.2991,12.75,0.7835191263046815,0.69097837034965,0.9239133666421941,0.9753612985494997,2021-12-13,1.1495425202702705,160.45686272232788,178007627.45674318,44651133.47405578,1.9991242679574361,79852997.0,1880.2364864864865,8.132416252630303,556665.7240557771
1492,-0.2081,-8.062,4.9002,-28.7996,1.0,1.0,12,1,-0.9882,-1.8059,-0.1327,1.0067,13.5,0.9774339051256546,0.8885397567695417,0.95741811543892,0.9877648722223095,2021-12-14,1.3965797588652482,153.71082672497846,169588347.7797351,43208574.52487161,1.9900631118085688,79896511.0,1993.6382978723404,3.3630411247038072,562428.3373716128
1493,1.0686,-3.184,-2.5182,-23.0674,-1.0,0.0,12,2,4.0426,2.3842,3.5999,1.9282,12.5,0.9966283647737761,0.9692504513846156,0.9788089156148744,0.984092838322123,2021-12-15,1.275047686956522,139.1368911042481,138316737.55084777,35647706.322254986,1.9797352901912293,79918553.0,2227.878260869565,3.990802889956488,511856.9472550005
1494,-2.5256,-0.014,-3.0699,-20.7705,-1.0,0.0,12,3,-1.4413,-2.7996,-5.434,-2.9764,11.25,0.9687316696925142,0.972611415260771,0.984841787734093,0.9909722130918602,2021-12-16,1.243847013422818,170.78603849985745,179210381.69631582,45001267.21451994,1.9996650676555745,79948830.0,1768.4228187919464,5.70887873114348,619400.8395199393
1495,-3.0461,-2.2038,1.3996,-23.4659,1.0,1.0,12,4,-2.0087,-0.0841,-1.6806,-3.1158,11.25,0.798850652900954,0.7963187372931935,0.9504350247911635,0.9802195423936978,2021-12-17,1.1942178515624997,156.14225427966983,153952542.66529143,37344542.95606864,1.9486469561004496,79960311.0,1868.515625,5.174822283010517,405734.9560686475
1496,1.362,-5.0924,-0.3026,-17.7256,0.0,0.0,12,5,2.0764,1.467,1.8039,3.1446,10.25,0.6998682824946197,0.6637445906340529,0.9392767219482362,0.9575532819843333,2021-12-18,0.7865209597315433,214.62109521458683,179210381.69631582,44556197.85092907,1.8895381884878768,79975338.0,1387.3758389261745,6.014699307936671,328609.28842906776
1497,-0.3134,-6.7693,0.371,-19.6363,0.0,1.0,12,6,-0.9664,-0.7577,0.1825,2.9367,8.75,0.9299015205805189,0.7304481160449272,0.9182459069623935,0.6408712195276275,2021-12-19,1.2485019027777782,159.33429271028484,173196610.49845287,42533811.43613241,1.9182494949289928,80003727.0,1853.798611111111,7.690596493970323,513459.4361324032
1498,0.3709,0.3055,4.3864,-21.4699,1.0,1.0,12,0,0.2587,-1.2394,-0.418,-0.4122,10.75,0.843798411896249,-0.041857220229423224,0.6162437843035143,0.332149967739819,2021-12-20,1.1103203602484475,157.3469468211031,193643432.5711869,48349569.81918857,1.9113720671566956,80010913.0,1892.6273291925463,7.532513129758098,559874.8816885735
1499,4.3734,4.9857,-0.6296,-16.6759,0.0,0.0,12,1,2.0769,1.0169,3.5943,1.5878,10.75,0.9322406112742441,0.12436436110047396,0.9690580055803498,0.7072832273092531,2021-12-21,1.2057872229729725,158.73916142236118,178007627.45674318,45795454.37454408,1.9215954549232703,80041033.0,1949.2905405405409,6.369026521003701,530977.1245440699
1500,-0.6306,-0.5485,4.4337,-13.6097,1.0,1.0,12,2,-0.9106,0.9214,3.7259,0.2796,11.0,0.9102243247990525,0.2126161317090581,0.8446751395301195,0.7417578221220879,2021-12-22,1.1247780263157896,161.83474411565726,182818644.4150336,47340546.68768852,2.0036334672825364,80053673.0,1919.7302631578948,6.543322579039768,535759.812688527
1501,4.4383,6.5438,0.0741,-11.785,0.0,1.0,12,3,3.1656,2.8119,10.9756,5.0859,10.5,0.9860273343847961,0.858487097109484,0.9254383867150738,0.9250717717248766,2021-12-23,1.239346907284769,187.4596046652668,181615890.17546102,49180777.12235141,1.990755143893552,80069846.0,1725.5960264900662,5.662567934982027,616961.0598513964
1502,0.0318,9.9996,-0.772,-9.6983,0.0,0.0,12,4,-1.5412,-1.2933,-5.5303,-1.3032,11.0,0.9329661632491162,0.9307242566933082,0.9025905354507403,0.9481668895298506,2021-12-24,1.1643887142857148,226.70079482914844,177149566.78551617,47109105.26788154,2.0763910585644214,80098385.0,1413.6258503401361,6.35100786704381,422897.51788149844
1503,-0.8358,7.6439,0.7528,-11.9509,0.0,1.0,12,5,1.0741,0.8957,4.254,-2.2944,10.25,0.8564354733278454,0.8816795644815352,0.8526510642915196,0.8894044117735734,2021-12-25,0.9842661492537316,214.8352347385138,161682278.52670813,42660691.90296564,2.0776089495464976,80106349.0,1481.8955223880594,6.767727742767397,391321.527965636
1504,0.7552,8.7835,-0.3328,-5.1526,0.0,0.0,12,6,-0.6552,-0.0601,0.1744,-1.1291,9.0,0.8342649830820458,0.872508274228988,0.8240579263667981,0.5792256599319049,2021-12-26,1.2289302027027027,190.9833978964299,178574456.88024485,47659524.9782583,2.0624071329223472,80133394.0,1686.1351351351352,8.008145801979529,668498.2282583151
1505,-0.3193,8.0207,-6.0259,-7.6159,-1.0,0.0,12,0,-0.6691,2.9521,3.9204,-0.0024,9.75,-0.2082583530063678,-0.282965424321977,-0.3057962253007894,0.37979339659756994,2021-12-27,1.4707452537313437,163.3632491250659,161682278.52670813,43360200.30927323,2.0751416077256186,80140542.0,1980.7611940298507,6.9512683441993355,905399.0592732136
1506,-6.0991,-2.7541,-2.4042,-16.8731,-1.0,0.0,12,1,-5.8611,-5.0857,-7.4469,-6.472,11.0,0.9649745628084552,0.6198031758639593,0.4319156153208468,0.9267067329836643,2021-12-28,1.4020079172413795,159.08164754420898,174954704.37591556,43919738.49894784,2.0699465667981776,80160124.0,1904.0206896551724,5.921680852220244,781096.6239478105
1507,-2.476,-4.4908,1.5791,-19.655,1.0,1.0,12,2,-4.4479,-3.8981,-5.0749,-0.2907,10.5,0.9842405402064899,0.9069725229453505,0.9187547349780733,0.9666029574748012,2021-12-29,1.4402397563025209,144.2158063002445,143583516.00506175,35335901.07549222,1.9453546010118945,80189929.0,2059.0,5.6022448370885005,819304.0129922363
1508,1.4788,-7.1014,-1.8476,-17.2392,-1.0,0.0,12,3,2.2475,0.8433,2.076,1.8548,10.0,0.9921112065235502,0.9232586216257053,0.9375128863287815,0.9705558413338529,2021-12-30,1.394028362416107,166.00270521956625,179781041.0483546,44744369.16488189,1.8986616823055216,80203568.0,1808.993288590604,5.0378495980723486,851800.1648818926
1509,-1.8294,-8.8854,2.9809,-19.0869,1.0,1.0,12,4,-0.8294,-1.4283,-3.6944,-1.1435,9.25,0.9822619088662433,0.9804254777743798,0.9871582907567271,0.9417995659457813,2021-12-31,0.6976989127906976,268.41480006018503,207532476.9148791,50149010.75444461,1.9270152754172527,80235416.0,1086.2441860465117,5.790622694219343,430733.7544446214
1510,2.9692,-5.4393,-0.7163,-15.5654,0.0,0.0,1,5,2.3527,3.0166,5.1022,2.8393,8.96,0.8994983435088623,0.9095780093319229,0.945330027909676,0.585425214963571,2022-01-01,0.7881834177215187,243.64656614122063,190640298.56134245,48206934.99043735,1.8911450223878985,80241623.0,1245.981012658228,6.000411295752595,443604.9904373528
1511,-0.7041,-6.8182,-1.8737,-11.6665,-1.0,0.0,1,6,1.5989,0.7785,0.0412,0.3784,9.52,0.8001253504689443,0.8882585800298213,0.9646080148105001,0.912599655586918,2022-01-02,1.185446235714286,178.7121681390191,168921783.5353667,41960366.0938647,1.9528201924901605,80284756.0,1677.0928571428574,8.162467965551714,548479.843864685
1512,-1.8702,-8.2588,-1.2066,-5.5743,-1.0,0.0,1,0,-1.7797,-3.6231,-4.0623,-1.8523,10.64,0.5645353727553503,0.8962244152256857,0.9766682336389055,0.8392629592209272,2022-01-03,1.1960019047619048,157.6633058325798,177367872.71213505,43285514.636499785,1.9346302930703587,80338459.0,1867.6462585034012,6.50932004322476,616936.3239997999
1513,-1.2081,-3.5539,-5.0734,-7.0313,-1.0,0.0,1,1,0.8692,-0.9029,-0.7454,-1.115,10.920000000000002,0.34314082746511093,0.9496591543403196,0.9610445967948898,0.9286744665938964,2022-01-04,1.2350029666666666,160.65477703878113,180987625.21646437,43723000.84498949,1.8992884157713517,80448552.0,1814.3666666666666,5.028785073529296,726457.0949894644
1514,-5.0771,-6.1917,-0.9366,-13.8657,0.0,0.0,1,2,-6.4276,-6.4108,-5.7885,-7.3034,11.48,0.8877441787339421,0.9888645570584718,0.9879297197969467,0.9824951627715844,2022-01-05,1.1878990136986294,152.12299478748915,176161288.54402533,40297229.19621109,1.876234767861116,80520343.0,1814.376712328767,5.6631370577038656,661724.0712110845
1515,-0.9287,-8.515,-3.7141,-14.8701,-1.0,0.0,1,3,-3.6989,-0.3796,3.6085,0.3134,16.240000000000002,0.9582853572850372,0.9932813383871815,0.8976995928955139,0.99329983089693,2022-01-06,1.2755521857142853,150.15722959613717,168921783.5353667,38347303.45149112,1.7794602935245076,80573391.0,1824.15,5.023994783179205,616752.201491105
1516,-3.6976,-10.2546,0.4236,-17.7149,0.0,1.0,1,4,-6.5722,-5.3301,-5.3418,-3.6657,16.240000000000002,0.9743804647281263,0.9973629595400573,0.9181057617116932,0.9901610573777287,2022-01-07,1.0260733611111108,168.7112194938363,174242949.24269608,37777816.26905982,1.7684447625134174,80611520.0,1555.0,4.99907234374766,402580.2690598153
1517,0.415,-12.4833,0.4257,-12.4563,0.0,1.0,1,5,-3.1793,-3.9322,-1.9774,-1.0323,14.28,0.9711656288430255,0.9578606613239912,0.8908856442506579,0.9852618040652883,2022-01-08,0.929576858156028,176.39442266757789,170826076.6426718,37068053.16263282,1.7047894501873155,80626762.0,1490.3758865248224,5.18083611974912,327921.10013281944
1518,0.4238,-11.4766,-0.2155,-11.2856,0.0,0.0,1,6,2.1365,1.9872,-1.1647,0.8921,13.160000000000002,0.9604747075641751,0.9140569506118504,0.7515333535011424,0.9508302806897897,2022-01-09,1.2681675070422531,141.0881907091524,172037609.10113046,37634287.25433144,1.7130162001426492,80648644.0,1878.4718309859156,7.827754097607953,479596.75433141866
1519,-0.2123,-9.9807,2.1869,-15.2773,1.0,1.0,1,0,-2.3585,-3.1569,-3.8963,-3.4044,14.000000000000002,0.89219786733594,0.8200882925346205,0.7456248054328727,0.7923828848104493,2022-01-10,1.109629531645569,150.5806490768459,191422128.43646908,41815945.08734196,1.7203737329064568,80696016.0,1757.582278481013,6.950017271030417,490057.58734196995
1520,2.1912,-6.8886,2.8389,-14.6961,1.0,1.0,1,1,5.0315,9.0911,5.0763,3.7208,13.44,0.6046474940971256,0.6990398392524722,-0.05382648388242693,0.26140465775892374,2022-01-11,1.2817502589928056,138.32120666183522,168403011.72575447,37614100.69117285,1.7205161731537617,80710331.0,1956.3525179856115,5.668088908836028,498173.00367281865
1521,2.8237,0.8724,-3.0889,-5.966,-1.0,0.0,1,2,4.1319,5.0575,10.0362,7.7401,12.04,0.9800448733077606,0.9772816342637828,0.8978622006175019,0.9262202897576125,2022-01-12,0.9503274134078212,180.684821510692,216864310.0641011,49600693.77700761,1.7573338688441256,80758704.0,1533.6033519553073,3.598355866932561,458481.27700764
1522,-3.0837,-1.3192,1.193,-8.6266,1.0,1.0,1,3,-3.6718,-2.4666,-5.48,-3.5985,11.760000000000002,0.9648528511002075,0.899384874230729,0.928301548401363,0.8972001707939531,2022-01-13,1.1510939874213837,157.60336601914577,192633660.89492777,42691914.99399824,1.806373650555538,80767509.0,1703.6603773584907,4.415981423704871,411390.2439982342
1523,1.1757,3.71,0.1803,-11.8556,0.0,1.0,1,4,1.8886,3.1024,4.6666,5.9116,11.2,0.9644105009993256,0.8501751362033715,0.9027802796228596,0.8071188582146883,2022-01-14,0.8548307108433735,192.15421087503773,201114388.1041385,45035758.865415215,1.749839360630831,80786360.0,1411.8855421686746,4.658752605811304,320162.49041524326
1524,0.1752,3.4587,-0.1471,-9.4157,0.0,0.0,1,5,0.625,1.0349,0.4007,2.223,9.24,0.9426383151703689,0.5778952003612042,0.749393644977115,0.49720411974183426,2022-01-15,0.7704007485714286,219.59750340796487,212018180.23026645,47466219.95913501,1.7730132393428877,80817696.0,1235.1485714285716,4.887109566826533,274702.77163502807
1525,-0.1347,2.8686,-2.0024,-6.6842,-1.0,0.0,1,6,0.6166,0.7079,8.5898,-0.9457,8.96,0.8766449254815748,0.3406811806345453,0.2954725566279456,0.27129303162986834,2022-01-16,1.1124590496894409,169.53373628561536,195056725.81184512,43763608.21850503,1.7749358561155002,80846317.0,1603.3602484472049,4.529651314152597,391777.9685050356
1526,-2.0121,1.0265,0.296,-9.815,0.0,1.0,1,0,-4.1374,-4.5729,13.2026,3.5025,10.920000000000002,0.9665800262676829,0.913347139586748,-0.5704927575023818,-0.05822644053285368,2022-01-17,1.2106993235294123,136.29482720323037,164768414.35037845,36125898.01400663,1.7729898918814206,80887860.0,1948.9485294117649,5.611565570910822,397717.00861687155
1527,0.2972,-0.8429,-1.4898,-9.2735,-1.0,0.0,1,1,-1.5024,-0.7843,-8.2017,-6.4378,11.48,0.9358669198446076,0.9464529340375459,-0.8947386863444465,-0.13132433448360037,2022-01-18,0.9986713179190748,169.6173635982046,209595115.3133491,46790137.07010993,1.7390850347328244,80903029.0,1562.6242774566476,4.853290247783467,369460.2248711832
1528,-1.4861,-5.0167,-2.5486,-10.9555,-1.0,0.0,1,2,-2.1501,-1.9273,-8.4091,-3.5039,10.36,0.9677030334519127,0.9764764323709827,-0.28939573093219656,0.5589890630145641,2022-01-19,1.0261115384615378,170.2637073975375,204748985.4795144,46535284.65994317,1.7453256203010388,80950987.0,1605.1183431952663,4.487725502532223,422843.78215575713
1529,-2.5479,-4.4872,-10.3812,-16.8712,-1.0,0.0,1,3,-3.0418,-4.9371,-6.231,-4.7713,10.64,0.9601112348557029,0.9862783639272155,0.6139871906701503,0.8106975366820882,2022-01-20,1.4104563582089549,121.09128204747029,175442615.30802113,32978968.483064435,1.7333530708371592,80963104.0,2032.4477611940301,4.862774123069125,469765.96585874096
1530,-10.4234,-15.4117,-3.9143,-25.0289,-1.0,0.0,1,4,-14.8196,-12.951,-10.7698,-12.271,21.56,0.9953051654181435,0.9939506855321386,0.8505713105089421,0.9246930083535329,2022-01-21,1.3711556044776112,120.30033161094137,177474949.66786668,30110451.200228967,1.5853229880816417,80992442.0,1867.865671641791,3.7899211284278738,395812.32909797365
1531,-3.952,-18.869,3.5585,-31.0218,1.0,1.0,1,5,-6.0896,-6.618,-5.0186,-5.2391,26.320000000000004,0.9998454712207542,0.9982531374840902,0.955493746896576,0.9946127373581185,2022-01-22,0.9678220638297864,154.34920110359883,186746029.1281284,31485076.13631871,1.4784244484190168,81031042.0,1446.709219858156,3.1902101667071188,272452.2158331619
1532,3.508,-15.8582,1.0407,-28.6202,0.0,1.0,1,6,5.3228,7.1464,5.1243,3.3443,17.92,0.9998216483280089,0.9963293216704059,0.9902149272037145,0.996910995003035,2022-01-23,1.2161342066666672,124.48172766981405,198665988.4341792,33828656.38463798,1.4802099271620992,81041336.0,1804.746666666667,2.932857397106297,410833.1184706008
1533,1.0437,-13.2453,0.8176,-27.3162,0.0,1.0,1,0,-3.7675,-3.2996,-5.004,-2.2384,28.000000000000004,0.9673897758216824,0.9764042558372786,0.9354574945477464,0.966822819418667,2022-01-24,1.0729042434210527,132.3406865103343,201314868.2799682,35087221.533111915,1.4650868377270303,81081621.0,1744.2631578947367,3.4626656177594466,396816.2069557165
1534,0.8163,-12.7942,-0.2757,-27.2695,0.0,0.0,1,1,0.6368,3.563,-2.1514,-1.3925,19.32,0.3961973302480315,0.8138391497187312,-0.04959457300938082,0.16326925349900304,2022-01-25,1.2404942230769227,118.68902496688484,172177189.9762886,31353367.591352165,1.5237112434630438,81096966.0,2008.2307692307693,3.0507509353452127,454418.84754760476
1535,-0.2663,-11.7195,0.7764,-27.2278,0.0,1.0,1,2,0.5071,-2.2962,3.3946,-0.7219,15.96,0.41761518557299593,0.7857662285561392,-0.1321675923165074,-0.12275032770389402,2022-01-26,1.2664657328244269,118.11063882971912,173501629.89918315,30227465.24249586,1.5677963820373346,81111679.0,1953.625954198473,3.678879927909809,424238.8235914854
1536,0.8044,-8.7073,1.7397,-21.9602,1.0,1.0,1,3,-1.791,3.8734,-3.2633,-0.287,15.68,-0.8601542977870409,0.3292841582069082,-0.9192849689396937,-0.958837610410167,2022-01-27,1.1891781558441552,136.55153646410707,203963748.12575728,36132765.51223091,1.5435765760049622,81135969.0,1718.2402597402595,4.610598432756646,464237.69074426655
1537,1.7665,3.6399,0.9365,-18.6466,0.0,1.0,1,4,5.1802,-1.0042,0.7067,2.3429,14.840000000000002,0.8002899397813312,0.6683192577456619,-0.4693235333094719,0.20571279453719343,2022-01-28,1.044287523489933,154.45132383939173,197341548.51128465,35684124.95720539,1.515844463152415,81154260.0,1550.5906040268453,4.231395875230969,466245.4331272624
1538,0.9462,8.8721,-0.5784,-19.1613,0.0,0.0,1,5,1.9828,0.7944,0.8642,1.2725,12.6,0.9144960746085049,0.5788021296641032,-0.10094228452416598,0.9271507026532253,2022-01-29,1.0481526506849317,171.43894745085487,193368228.74260104,35525578.69076615,1.5776697524034549,81177298.0,1418.9931506849316,4.701532222366637,400318.0201188851
1539,-0.6142,4.523,1.4915,-18.1159,1.0,1.0,1,6,0.1886,-2.9777,-2.1019,-1.8318,11.760000000000002,0.9071121703382807,0.30562726823839204,-0.4735268320580164,0.9133389214856883,2022-01-30,1.4252182727272729,129.53094888851828,189394908.97391748,34119747.24672461,1.5906880625943745,81186455.0,1842.027972027972,5.222184741809242,491122.5548320571
